user_id,event_name,timestamp,platform,version
u0015,complete_step3,2026-08-04T10:00:00,Android,V3.2
u0015,purchase,2026-08-04T10:00:00,Android,V3.2
u0016,app_open,2026-08-04T10:00:00,Android,V3.2
u0016,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0016,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0016,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0016,purchase,2026-08-04T10:00:00,Android,V3.2
u0017,app_open,2026-08-04T10:00:00,Android,V3.2
u0017,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0017,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0017,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0017,purchase,2026-08-04T10:00:00,Android,V3.2
u0018,app_open,2026-08-04T10:00:00,Android,V3.2
u0018,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0018,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0018,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0018,complete_step3,2026-08-04T10:00:00,Android,V3.2
u0018,purchase,2026-08-04T10:00:00,Android,V3.2
u0019,app_open,2026-08-04T10:00:00,Android,V3.2
u0019,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0019,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0019,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0019,purchase,2026-08-04T10:00:00,Android,V3.2
u0020,app_open,2026-08-04T10:00:00,Android,V3.2
u0020,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0020,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0020,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0020,purchase,2026-08-04T10:00:00,Android,V3.2
u0021,app_open,2026-08-04T10:00:00,Android,V3.2
u0021,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0021,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0021,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0021,complete_step3,2026-08-04T10:00:00,Android,V3.2
u0021,purchase,2026-08-04T10:00:00,Android,V3.2
u0022,app_open,2026-08-04T10:00:00,Android,V3.2
u0022,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0022,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0022,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0022,purchase,2026-08-04T10:00:00,Android,V3.2
u0023,app_open,2026-08-04T10:00:00,Android,V3.2
u0023,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0023,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0023,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0023,purchase,2026-08-04T10:00:00,Android,V3.2
u0024,app_open,2026-08-04T10:00:00,Android,V3.2
u0024,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0024,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0024,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0024,complete_step3,2026-08-04T10:00:00,Android,V3.2
u0024,purchase,2026-08-04T10:00:00,Android,V3.2
u0025,app_open,2026-08-04T10:00:00,Android,V3.2
u0025,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0025,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0025,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0025,purchase,2026-08-04T10:00:00,Android,V3.2
u0026,app_open,2026-08-04T10:00:00,Android,V3.2
u0026,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0026,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0026,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0026,purchase,2026-08-04T10:00:00,Android,V3.2
u0027,app_open,2026-08-04T10:00:00,Android,V3.2
u0027,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0027,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0027,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0027,complete_step3,2026-08-04T10:00:00,Android,V3.2
u0027,purchase,2026-08-04T10:00:00,Android,V3.2
u0028,app_open,2026-08-04T10:00:00,Android,V3.2
u0028,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0028,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0028,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0028,purchase,2026-08-04T10:00:00,Android,V3.2
u0029,app_open,2026-08-04T10:00:00,Android,V3.2
u0029,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0029,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0029,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0029,purchase,2026-08-04T10:00:00,Android,V3.2
u0030,app_open,2026-08-04T10:00:00,Android,V3.2
u0030,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0030,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0030,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0030,complete_step3,2026-08-04T10:00:00,Android,V3.2
u0030,purchase,2026-08-04T10:00:00,Android,V3.2
u0031,app_open,2026-08-04T10:00:00,Android,V3.2
u0031,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0031,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0031,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0031,purchase,2026-08-04T10:00:00,Android,V3.2
u0032,app_open,2026-08-04T10:00:00,Android,V3.2
u0032,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0032,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0032,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0032,purchase,2026-08-04T10:00:00,Android,V3.2
u0033,app_open,2026-08-04T10:00:00,Android,V3.2
u0033,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0033,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0033,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0033,complete_step3,2026-08-04T10:00:00,Android,V3.2
u0033,purchase,2026-08-04T10:00:00,Android,V3.2
u0034,app_open,2026-08-04T10:00:00,Android,V3.2
u0034,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0034,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0034,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0034,purchase,2026-08-04T10:00:00,Android,V3.2
u0035,app_open,2026-08-04T10:00:00,Android,V3.2
u0035,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0035,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0035,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0035,purchase,2026-08-04T10:00:00,Android,V3.2
u0036,app_open,2026-08-04T10:00:00,Android,V3.2
u0036,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0036,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0036,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0036,complete_step3,2026-08-04T10:00:00,Android,V3.2
u0036,purchase,2026-08-04T10:00:00,Android,V3.2
u0037,app_open,2026-08-04T10:00:00,Android,V3.2
u0037,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0037,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0037,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0037,purchase,2026-08-04T10:00:00,Android,V3.2
u0038,app_open,2026-08-04T10:00:00,Android,V3.2
u0038,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0038,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0038,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0038,purchase,2026-08-04T10:00:00,Android,V3.2
u0039,app_open,2026-08-04T10:00:00,Android,V3.2
u0039,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0039,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0039,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0039,complete_step3,2026-08-04T10:00:00,Android,V3.2
u0039,purchase,2026-08-04T10:00:00,Android,V3.2
u0040,app_open,2026-08-04T10:00:00,Android,V3.2
u0040,view_onboarding,2026-08-04T10:00:00,Android,V3.2
u0040,complete_step1,2026-08-04T10:00:00,Android,V3.2
u0040,complete_step2,2026-08-04T10:00:00,Android,V3.2
u0040,purchase,2026-08-04T10:00:00,Android,V3.2
u0041,app_open,2026-08-04T10:00:00,Android,V3.1
u0041,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0041,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0041,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0041,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0041,purchase,2026-08-04T10:00:00,Android,V3.1
u0042,app_open,2026-08-04T10:00:00,Android,V3.1
u0042,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0042,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0042,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0042,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0042,purchase,2026-08-04T10:00:00,Android,V3.1
u0043,app_open,2026-08-04T10:00:00,Android,V3.1
u0043,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0043,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0043,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0043,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0043,purchase,2026-08-04T10:00:00,Android,V3.1
u0044,app_open,2026-08-04T10:00:00,Android,V3.1
u0044,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0044,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0044,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0044,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0044,purchase,2026-08-04T10:00:00,Android,V3.1
u0045,app_open,2026-08-04T10:00:00,Android,V3.1
u0045,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0045,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0045,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0045,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0045,purchase,2026-08-04T10:00:00,Android,V3.1
u0046,app_open,2026-08-04T10:00:00,Android,V3.1
u0046,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0046,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0046,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0046,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0046,purchase,2026-08-04T10:00:00,Android,V3.1
u0047,app_open,2026-08-04T10:00:00,Android,V3.1
u0047,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0047,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0047,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0047,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0047,purchase,2026-08-04T10:00:00,Android,V3.1
u0048,app_open,2026-08-04T10:00:00,Android,V3.1
u0048,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0048,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0048,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0048,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0048,purchase,2026-08-04T10:00:00,Android,V3.1
u0049,app_open,2026-08-04T10:00:00,Android,V3.1
u0049,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0049,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0049,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0049,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0049,purchase,2026-08-04T10:00:00,Android,V3.1
u0050,app_open,2026-08-04T10:00:00,Android,V3.1
u0050,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0050,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0050,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0050,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0050,purchase,2026-08-04T10:00:00,Android,V3.1
u0051,app_open,2026-08-04T10:00:00,Android,V3.1
u0051,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0051,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0051,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0051,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0051,purchase,2026-08-04T10:00:00,Android,V3.1
u0052,app_open,2026-08-04T10:00:00,Android,V3.1
u0052,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0052,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0052,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0052,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0052,purchase,2026-08-04T10:00:00,Android,V3.1
u0053,app_open,2026-08-04T10:00:00,Android,V3.1
u0053,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0053,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0053,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0053,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0053,purchase,2026-08-04T10:00:00,Android,V3.1
u0054,app_open,2026-08-04T10:00:00,Android,V3.1
u0054,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0054,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0054,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0054,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0054,purchase,2026-08-04T10:00:00,Android,V3.1
u0055,app_open,2026-08-04T10:00:00,Android,V3.1
u0055,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0055,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0055,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0055,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0055,purchase,2026-08-04T10:00:00,Android,V3.1
u0056,app_open,2026-08-04T10:00:00,Android,V3.1
u0056,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0056,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0056,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0056,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0056,purchase,2026-08-04T10:00:00,Android,V3.1
u0057,app_open,2026-08-04T10:00:00,Android,V3.1
u0057,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0057,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0057,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0057,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0057,purchase,2026-08-04T10:00:00,Android,V3.1
u0058,app_open,2026-08-04T10:00:00,Android,V3.1
u0058,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0058,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0058,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0058,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0058,purchase,2026-08-04T10:00:00,Android,V3.1
u0059,app_open,2026-08-04T10:00:00,Android,V3.1
u0059,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0059,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0059,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0059,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0059,purchase,2026-08-04T10:00:00,Android,V3.1
u0060,app_open,2026-08-04T10:00:00,Android,V3.1
u0060,view_onboarding,2026-08-04T10:00:00,Android,V3.1
u0060,complete_step1,2026-08-04T10:00:00,Android,V3.1
u0060,complete_step2,2026-08-04T10:00:00,Android,V3.1
u0060,complete_step3,2026-08-04T10:00:00,Android,V3.1
u0060,purchase,2026-08-04T10:00:00,Android,V3.1
u0061,app_open,2026-08-04T10:00:00,iOS,V3.1
u0061,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0061,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0061,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0061,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0061,purchase,2026-08-04T10:00:00,iOS,V3.1
u0062,app_open,2026-08-04T10:00:00,iOS,V3.1
u0062,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0062,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0062,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0062,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0062,purchase,2026-08-04T10:00:00,iOS,V3.1
u0063,app_open,2026-08-04T10:00:00,iOS,V3.1
u0063,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0063,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0063,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0063,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0063,purchase,2026-08-04T10:00:00,iOS,V3.1
u0064,app_open,2026-08-04T10:00:00,iOS,V3.1
u0064,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0064,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0064,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0064,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0064,purchase,2026-08-04T10:00:00,iOS,V3.1
u0065,app_open,2026-08-04T10:00:00,iOS,V3.1
u0065,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0065,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0065,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0065,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0065,purchase,2026-08-04T10:00:00,iOS,V3.1
u0066,app_open,2026-08-04T10:00:00,iOS,V3.1
u0066,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0066,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0066,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0066,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0066,purchase,2026-08-04T10:00:00,iOS,V3.1
u0067,app_open,2026-08-04T10:00:00,iOS,V3.1
u0067,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0067,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0067,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0067,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0067,purchase,2026-08-04T10:00:00,iOS,V3.1
u0068,app_open,2026-08-04T10:00:00,iOS,V3.1
u0068,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0068,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0068,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0068,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0068,purchase,2026-08-04T10:00:00,iOS,V3.1
u0069,app_open,2026-08-04T10:00:00,iOS,V3.1
u0069,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0069,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0069,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0069,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0069,purchase,2026-08-04T10:00:00,iOS,V3.1
u0070,app_open,2026-08-04T10:00:00,iOS,V3.1
u0070,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0070,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0070,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0070,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0070,purchase,2026-08-04T10:00:00,iOS,V3.1
u0071,app_open,2026-08-04T10:00:00,iOS,V3.1
u0071,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0071,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0071,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0071,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0071,purchase,2026-08-04T10:00:00,iOS,V3.1
u0072,app_open,2026-08-04T10:00:00,iOS,V3.1
u0072,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0072,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0072,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0072,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0072,purchase,2026-08-04T10:00:00,iOS,V3.1
u0073,app_open,2026-08-04T10:00:00,iOS,V3.1
u0073,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0073,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0073,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0073,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0073,purchase,2026-08-04T10:00:00,iOS,V3.1
u0074,app_open,2026-08-04T10:00:00,iOS,V3.1
u0074,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0074,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0074,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0074,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0074,purchase,2026-08-04T10:00:00,iOS,V3.1
u0075,app_open,2026-08-04T10:00:00,iOS,V3.1
u0075,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0075,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0075,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0075,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0075,purchase,2026-08-04T10:00:00,iOS,V3.1
u0076,app_open,2026-08-04T10:00:00,iOS,V3.1
u0076,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0076,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0076,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0076,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0076,purchase,2026-08-04T10:00:00,iOS,V3.1
u0077,app_open,2026-08-04T10:00:00,iOS,V3.1
u0077,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0077,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0077,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0077,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0077,purchase,2026-08-04T10:00:00,iOS,V3.1
u0078,app_open,2026-08-04T10:00:00,iOS,V3.1
u0078,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0078,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0078,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0078,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0078,purchase,2026-08-04T10:00:00,iOS,V3.1
u0079,app_open,2026-08-04T10:00:00,iOS,V3.1
u0079,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0079,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0079,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0079,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0079,purchase,2026-08-04T10:00:00,iOS,V3.1
u0080,app_open,2026-08-04T10:00:00,iOS,V3.1
u0080,view_onboarding,2026-08-04T10:00:00,iOS,V3.1
u0080,complete_step1,2026-08-04T10:00:00,iOS,V3.1
u0080,complete_step2,2026-08-04T10:00:00,iOS,V3.1
u0080,complete_step3,2026-08-04T10:00:00,iOS,V3.1
u0080,purchase,2026-08-04T10:00:00,iOS,V3.1
u0081,app_open,2026-08-04T10:00:00,iOS,V3.1
